business_id,name,full_address,latitude,longitude
5HB8ENzXYe0dl7O_YNHXAg,Panera Bread,"740 S. Rampart Blvd.
Suite 3
Westside
Las Vegas, NV 89145",36.1633147779,-115.289061318
94cR3T1rrPoL2uvM5sWWHg,Josephine's Italian Restaurant,"7641 E Guadalupe Rd
Mesa, AZ 85212",33.364446,-111.669196
TFAlHUtChUWGVvloeP6h6Q,The Pantry,"1-2 NW Circus Place
Stockbridge
Edinburgh EH3 6ST",55.9572378,-3.2056081
hHA7ZiNQHtnhB2-H6kbQwA,Beanz Coffee Cafe,"4830 Blue Diamond Rd
Ste 130
Southwest
Las Vegas, NV 89139",36.0348856,-115.2070355
DMtNAiybw2XICAimvlFaLg,McDonalds,"6300 S Higley Rd
Gilbert, AZ 85298",33.2356987,-111.721107483
uXu7hX_bTrr-48op0Ykkyw,Biscuits 2 Burgers,"9700 W Tropicana Ave
Spring Valley
Las Vegas, NV 89147",36.1005737,-115.3043039
l-BQohlzgAwKxK3ltXuOVw,Nour Deli And Bakery,"8876 S Eastern Ave
Las Vegas, NV 89123",36.0291019,-115.1149607
XjdTBvHGFQl0NdUuoGLdBw,Gyros Town,"9940 W Happy Valley Pkwy 101
Peoria, AZ 85383",33.7114452,-112.2731482
MdciqXUq0nf-bJHYmI6etw,Bonanno's New York Pizzeria Restaurant & Bar,"3717 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.109068,-115.172557
o2oHkZ6LM4d5CSWwf9yRng,Good Guys Seafood,"1262 S Country Club Dr
Ste 101
Mesa, AZ 85210",33.392844,-111.8423087
lcVlSi_bCAmiSuJx61BSAQ,Pho Number One,"1955 W Baseline Rd
Ste 114
Mesa, AZ 85202",33.3812861155,-111.866569519
3wuzMFwVbbLCffN3gpikOQ,Original Chicken Tender,"Luxor Hotel and Casino Food Court
3900 Las Vegas Blvd South
The Strip
Las Vegas, NV 89109",36.0964631847,-115.17554294
1CaDfssfTHQAcm_U6QgldQ,Original Chicken Tender,"Monte Carlo Hotel & Casino Food Court
3770 Las Vegas Blvd. South
The Strip
Las Vegas, NV 89109",36.1050061565,-115.175297911
u-07ewA9QDWiO_EvD0BAfw,Dairy Queen,"3303 E Queen Creek Rd
Ste 101
Gilbert, AZ 85297",33.262677881,-111.718900981
bK45ufvqmaAiXnbrb8RlSw,Tropical Smoothie Cafe,"445 W Craig Rd
Ste 103
North Las Vegas, NV 89032",36.2388964675,-115.147442553
F5fdFoAYrCwKcsRMxPFjFw,El Regio,"5601 N Tenaya Way
Ste 104
Northwest
Las Vegas, NV 89130",36.2636158,-115.2513918
16vBOBiEkjuJV88nVK4Tvw,Taqueria Y Cenaduria Culiacan,"9115 W Van Buren St
Tolleson, AZ 85353",33.4502133,-112.2559513
mL5RVnssIU6fc0sl-PsGcw,Monte's Pizza Restaurant,"1288 S Nellis Blvd
Sunrise
Las Vegas, NV 89104",36.1573631,-115.0620928
B-sTZPVQjZUNNICer6VhYg,McDonald's,"370 E Wickenburg Way
Wickenburg, AZ 85390",33.9718509,-112.7250289
km0jyeBjpL6g6XV4TCqufw,Polish Goodies,"8903 N 7th St
Phoenix, AZ 85020",33.5661308,-112.0637038
y7A3nmvqtyfEysI9nGUiOA,Legends Sports Bar & Restaurant,"412 S 3rd St
Phoenix, AZ 85004",33.443909,-112.070122
Ok6n1zXuXVgrazcrmC_UKQ,Yu-Yu,"4115 Spring Mountain Rd
Ste E101
Chinatown
Las Vegas, NV 89102",36.1264024,-115.1947749
m7FpRPI-vvVzFVi2CfHFzg,PT's,"1089 E Tropicana Ave
University
Las Vegas, NV 89119",36.1008854,-115.1384919
O7YoGLwEzuk-P9KhL1TO7A,PT's,"2430 Pebble Rd
Henderson, NV 89074",36.027745977,-115.094322413
zDE0sWZFqRrw6mx1Bz6uWw,Las Cazuelas,"16551 N Dysart Rd
Ste 101
Surprise, AZ 85374",33.6338653564,-112.341918945
0GCpesRgXSVluFoB2otXlA,Firehouse Subs,"5905 S. Eastern Ave.
Ste 109
Southeast
Las Vegas, NV 89119",36.0816624,-115.1196711
EumAgFD4U9FGRJPW2g1FLg,Babbo Italian Eatery,"10720 E Southern Ave
Mesa, AZ 85209",33.3938298062,-111.599396967
C-frmXCGIhmmu0FP17GhRQ,Capriotti's,"6025 N 16th St
Phoenix, AZ 85016",33.524634,-112.046985
jRVGBNvmz2IyUo_JBJexFQ,Coco's Bakery & Restaurant,"9210 S Eastern Ave
Southeast
Henderson, NV 89123",36.0220804,-115.1176266
lSlfbGPYtQ8bARSEiN9cYw,Taco Bell,"16655 W. Bell Road
Surprise, AZ 85374",33.6389,-112.4184
aGbjLWzcrnEx2ZmMCFm3EA,Gordon Ramsay BurGR,"Planet Hollywood
3667 Las Vegas Boulevard South
The Strip
Las Vegas, NV 89109",36.1101083959,-115.172338486
6Zi7nEX_nxuUvzmfWJYMlQ,Barro's Pizza,"3053 W Agua Fria Fwy
Phoenix, AZ 85027",33.6702216,-112.1218935
1cCF9wHMJIaaQmj7wqRqMg,The Nile Cafe,"7051 E McDowell Rd
Scottsdale, AZ 85257",33.4656086,-111.9290649
K9FZ_K1-oBFxSee_JSIgig,Studio B,"The M Resort Spa & Casino
12300 W LasVegas Blvd S
Henderson, NV 89044",35.9624095426,-115.172700364
A06Ct4ZTa7QHVhd-JJU3rA,Bruegger's Bagels,"6819 N 16th St
Phoenix, AZ 85018",33.5370482625,-112.04733604
83nWnjqWcvJCQ49IHwNh1Q,New York Pizza Dept.,"3800 E Sky Harbor Blvd
Phoenix, AZ 85034",33.4376284185,-111.997033606
5cA0fBYsNagnDot1AATykA,Hanzys Seafood,"21803 S Ellsworth Rd
Ste 101
Queen Creek, AZ 85142",33.2500375807,-111.63448602
2WpbnxaRw2RitZiMj1PStg,Taste Market & Deli,"420 Rampart Blvd
Ste 150
Westside
Las Vegas, NV 89145",36.1671901,-115.2855925
H-02hZPbb7R6jfX2NgFH7Q,Garcia's Mexican Restaurant,"4601 E. Thomas Rd
Phoenix, AZ 85018",33.4799642053,-111.982527931
wL-h9AXEEMlc8A1Alo9vhg,Nosh & Swig,"3620 E Flamingo Rd
Ste 5
Eastside
Las Vegas, NV 89121",36.1157854617,-115.096136236
7iLcQgbmgGs7tgBbinxGFg,KFC,"6965 N Aliante Pkwy
North Las Vegas, NV 89084",36.2869783,-115.1779719
UZS8qFGAZGGHTqYLApgANw,China Gourmet,"9002 W Sahara Ave
Ste A
Westside
Las Vegas, NV 89117",36.1446524,-115.294935
WIDirdkJRHSlmRRpNVmeyQ,Asada's Tacos,"322 Fremont St
Downtown
Las Vegas, NV 89101",36.170125,-115.141972
mqLIvIVWmV00VWo3L5pj3Q,Cowboy Ciao,"3800 E Sky Harbor Blvd
Ste 4348
Phoenix, AZ 85034",33.4369016621,-111.994368167
VDzgxHjMJj-1nMfJMtcSPQ,Over Easy,"211 E Warner Rd
Gilbert, AZ 85296",33.3351684,-111.7851645
xEut_K9v-qeu7KkeZOmQZQ,Pink's,"11011 W Charleston Blvd
South Summerlin
Las Vegas, NV 89135",36.1565593907,-115.334358462
DWxHaMN_6yJskjxK_rt_gQ,Carl's Jr,"3481 S Durango Dr
Spring Valley
Las Vegas, NV 89117",36.1266054982,-115.279168252
GySv0bydiTOkP5yj1YQImA,The Best Ever Subs and More,"21001 N Tatum Blvd
Ste 84
Phoenix, AZ 85050",33.678092,-111.9694565
iEE1GLipVAGN9wHNT-TLlw,Shaanxi Gourmet,"3400 S Jones Blvd
Ste 16
Las Vegas, NV 89146",36.1280756,-115.2245664
iKY2EGEVPxiAgIWC6vcFUw,Lariat Grill,"37220 Mule Train Rd
Carefree, AZ 85377",33.822031,-111.90897
72ngj2ky908bsW9Ae40R0A,Andrea's,"3131 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.1260222006,-115.166711078
kON3zqcJdP1QZuZWvDVo_A,Fashion Square Food Court,"7014 E Camelback Rd
Scottsdale, AZ 85251",33.5027898,-111.9292397
JdTCJkk2iM2hI-sY0i5Jag,Samurai Asian Bistro,"330 N Dysart Rd
Ste 101
Goodyear, AZ 85338",33.4501457214,-112.34261322
CoHBmblS6DNCx4yH69jiug,Little Richies Chicago Style Beef and Dogs at Treasure Island,"3300 South Las Vegas Blvd
The Strip
Las Vegas, NV 89109",36.1240302,-115.1711726
R4_DQvJzYmWfFn1l-JPZMg,Bonanno's New York Pizzeria,"Luxor Hotel and Casino Food Court
3900 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.095863022,-115.176219622
6YH9ezAC31gbpnT3bnZAsQ,La 15 Y Salsas,"1507 W Hatcher Rd
Phoenix, AZ 85021",33.5710426,-112.0914133
te-5x-HhFgSWwBkGSG33Kg,Backyard Taco,"1524 E University
Mesa, AZ 85203",33.4227198,-111.7982123
lF1917cvbCzQX7BcUvlooA,Uncle Tony's Pizza,"7830 N 19th Ave
Phoenix, AZ 85021",33.552894,-112.100054
-qeubUfFjWg3yA02IFxbKQ,Popeyes Lousiana Kitchen,"3850 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",36.098909,-115.175557
VbiAfJRchFaMYdqylVJB4A,Pick Up Stix,"Excalibur Castle Walk Food Court
3850 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",36.098909,-115.175557
Vz-PukBDv5j1UDOYbMbb1w,Ruby Tuesday,"4415 E Monroe St
Phoenix, AZ 85034",33.4495063338,-111.986912667
QaLUgCmWlrG9tU8DUuXMJQ,Vegas Pizza And Deli,"8480 S Las Vegas Blvd
Ste 110
Southeast
Las Vegas, NV 89123",36.0355949402,-115.171806335
oFjwJO4W5uf2o1jPVR7AeQ,Panda Express,"2931 N Scottsdale Rd
Scottsdale, AZ 85251",33.4815302659,-111.925781449
uBcUz2Jnqu5OzXnuAWaJew,Poppy Den,"440 S Rampart
Westside
Las Vegas, NV 89145",36.1674743315,-115.287281335
DInchTMpKhM-G52cNKLtOg,Humble,"10 S Allen St
Regent
Madison, WI 53726",43.0676879,-89.4239575
2CcO6bTk9Fs3sAwodab3-w,Hong Kong Chinese Cuisine,"1920 W Thunderbird Rd
Phoenix, AZ 85023",33.6115391,-112.1007962
3ULJQrfcz81fYgBomNHV8Q,Myxx Hookah Lounge,"3400 S Jones Blvd
Las Vegas, NV 89146",36.1280756,-115.2245664
jiS9KmggI7h64pKr1lRlXQ,Windy City Beefs N Pizza,"9711 S Eastern Ave
Southeast
Las Vegas, NV 89183",36.0124990687,-115.119525599
b4x_YamIghS9L5qvUQQJbA,Starbucks,"5110 South Power Rd
Mesa, AZ 85212",33.323558306,-111.689765063
DJg1loBuRmAYJMTmzFvOVg,Loco Patron,"222 S Mill Ave
Tempe, AZ 85281",33.42791,-111.9404991
XYJsNiECY0Z-fV6rejvprQ,She by Morton's,"3720 S Las Vegas Blvd
The Strip
Las Vegas, NV 89158",36.1078245654,-115.175531803
K7B9-RFdQ2nMNws7Ph05Zg,Teharu Sushi,"15801 N Frank Lloyd Wright Blvd
Ste 120
Scottsdale, AZ 85260",33.630013,-111.887621
04SHVStCJ-517oUBKEBjfQ,Roberto's Taco Shop,"114 S Boulder Hwy
Henderson, NV 89015",36.0391465,-114.9805625
T_FMm8BNUIfUOhE-ScV15w,Ryno's BBQ,"2795 S Market St
Ste 104
Gilbert, AZ 85295",33.299788968,-111.743412209
PQw4mxim4ytg8DpncWSm7g,Burger King,"3830 St Rose Pkwy
Southeast
Las Vegas, NV 89183",35.9748265,-115.1596576
gsNmLT5qQTkcoeeXTETO3Q,Everything Bagels,"6025 N 16th St
Phoenix, AZ 85016",33.524593147,-112.047148133
J2LGgGy1b1V8e7yjDI_u7w,Olive Garden Italian Restaurant,"2710 W North Lane
Phoenix, AZ 85021",33.580273,-112.118875
-fA9y44FrK8nTRxjyntfTw,Charlie D's Catfish & Chicken,"1153 E Jefferson St
Phoenix, AZ 85034",33.446778,-112.056714
CvufqyRBbS2Ed2wQlAXCMw,Angelina's Pho and Grill,"5350 W Bell Rd
Glendale, AZ 85308",33.6395442,-112.1737861
xfZhTtsYzY95B4IG0FHXSA,Thrive Acai Bowls & Smoothies,"1726 E Southern Ave
Ste 3
Tempe, AZ 85282",33.393077,-111.910848
B-9mkiNmeFZY2g-794MUJA,So We Meat Again,"2201 E McDowell Rd
Phoenix, AZ 85006",33.464257,-112.035242
UVfEsqC40smSaMSaIZchdg,Racha Restaurant,"556 N Eastern Ave
Las Vegas, NV 89101",36.1721046,-115.1148655
c9aGFquQaVjcMU6mql-JLA,Kens Burgers and Pizza,"7141 S Eastern Ave
Ste D
Southeast
Las Vegas, NV 89119",36.059631,-115.119423
G149aO4XXAKBsUcksvuI7g,Original ChopShop Co.,"7158 E 5th Ave
Scottsdale, AZ 85251",33.4985304,-111.9263751
nVkWHJB5Vajy_6pGOVyXZw,Bar Soba,"104 Hanover Street
New Town
Edinburgh EH2 1DR",55.9544631,-3.1980235
tONuJUMGL394lS3MM0UmzQ,Firehouse Subs,"10720 E Southern Ave
Ste 112-D
Mesa, AZ 85209",33.3947006,-111.5998372
AFcuYBQaZh8GpRjx_ynmnw,Pacific Moon Chinese Cuisine,"16740 E Palisades Blvd
Ste 107
Fountain Hills, AZ 85268",33.6089812101,-111.718795738
3HT-8CjIat_Ao3XrGZjq7w,Sorella Caffe,"22721 S Ellsworth Rd
Queen Creek, AZ 85142",33.2418524,-111.6340048
V2OklcMY8gTJ7czpdLwgfA,Chao Thai Restaurant,"4550 S Maryland Pkwy
University
Las Vegas, NV 89119",36.1066864,-115.1370841
n4EpJ8iiVbtL6LfLHm7kfg,Midtown,"953 E Desert Inn Rd
Eastside
Las Vegas, NV 89109",36.1296179,-115.1420286
uyEUL3Oskfa1fOYCksyM8A,Citizens Kitchen & Bar,"3950 Las Vegas Blvd
The Strip
Las Vegas, NV 89119",36.0919655,-115.1730561
cSA2pB43cv71ffdIvaEodA,Cafeteria on Thomas,"507 W Thomas Rd
Ste 4
Phoenix, AZ 85013",33.4802080509,-112.080831151
cIk8OYlSsNE0w_elgUtqWw,The Grilled Cheese Truck,"Phoenix, AZ",33.4483771,-112.0740373
Kxp8cIMt3-vxwtCSsL9QKQ,Fat Choy,"Eureka Casino
595 E Sahara Ave
Eastside
Las Vegas, NV 89104",36.14323,-115.146866
bb45kilCGJFTZeCJKplA4w,JB's Eat-A-Bite BBQ,"2209 S Park St
Bram's Addition
Madison, WI 53713",43.0419642,-89.3939141
dGar8pDtGR5_6IIRqMfcIQ,Kitchen18,"10211 N Scottsdale Rd
Scottsdale, AZ 85253",33.5786877,-111.925555
jGs5D_QUwDp_dNzj6YKEbA,Saladworks,"15768 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",33.6288709,-111.886982
8TFRCfyUd5xIs9kizNgo_Q,Passage To India,"909 E Elliot Rd
Tempe, AZ 85284",33.3486761,-111.9277331
OFI8tngHQ3UWw-fCLmDv5Q,Barrel Grill & Modern Saloon,"15703 N 83rd Ave
Peoria, AZ 85382",33.627221,-112.236959
dai-Ksa9NOl-0cVS-v9Zzg,New York Chinese Restaurant,"655 S Green Valley Pkwy
Ste 140
Henderson, NV 89052",36.0050134,-115.0832895
83RLRT-MsvXQJrmIanqVYA,Spokes On Southern,"1470 E Southern Ave
Tempe, AZ 85282",33.3930144,-111.9146171
U8pLRrR-17w74U5cWLDWmA,Ruth's Chris Steak House,"Harrah's Las Vegas Hotel & Casino
3475 Las Vegas Boulevard South
The Strip
Las Vegas, NV 89109",36.1195756555,-115.17219718
DRC8d7Qsbg7UI675ooXUGw,IHOP Restaurant,"20710 E Victoria Ln
Queen Creek, AZ 85142",33.251755661,-111.63698404
FIo91jpKOYVWejRId9DR_A,Jack in the Box,"13738 W Bell Rd
Surprise, AZ 85374",33.6390887,-112.354829
OjrgRcLvYttRGQCew44cOQ,Tasty Crepes,"4845 S Fort Apache Rd
Spring Valley
Las Vegas, NV 89147",36.1018156,-115.2979249
4Y9-JiDz9EVR_-UkUv4dYg,Culinary Dropout,"5632 N 7th St
Phoenix, AZ 85014",33.5194664,-112.0653473
58JfJkxb9BUcvmB2_W_mQA,VDKA,"3111-3121 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",36.1293962,-115.1653038
Z_aPH8Eu9hS4_0O9YUDuvA,D Grill,"301 Fremont St
Downtown
Las Vegas, NV 89101",36.1693831032,-115.143228086
Qu_19GEp2B7MfRtI5hErrg,Tacos El Compita 3,"4455 E Tropicana St
Eastside
Las Vegas, NV 89121",36.0997216522,-115.076853675
XrEXdKVM1naBkuOcLxU7PQ,Farmer Boys,"5955 S Eastern Ave
Southeast
Las Vegas, NV 89119",36.0813050356,-115.119292438
IAKgni8zlUjnfkKFT-nVAQ,Agave Southwest Bar and Grill,"16770 N Perimeter Dr
Scottsdale, AZ 85260",33.6380414,-111.8965896
yGskaovVhLSTrwmf7JbKlg,Gina's Homemade,"10953 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85259",33.5855766,-111.8344051
uVNhjZbAjraiidicvedEnQ,Waterloo Sogo Restaurant,"170 University Avenue W
Unit 37
Waterloo, ON N2L 3E9",43.4748473006,-80.5363082886
cP6pQuoPKIoaFQBa09e-Vg,Bubba Gump Shrimp Co,"3717 Las Vegas Blvd. South
The Strip
Las Vegas, NV 89109",36.1087121,-115.1724729
XJ432zupKvaoh1X_TNH7Wg,Lina's Mexican Restaurant,"6412 Losee Rd
Ste 100
North Las Vegas, NV 89086",36.2767706766,-115.114974221
UJ0ticTb3sDd27hN01QtFQ,Chinita Mexican Bar & Grill,"9440 W Sahara Ave
Ste 165
Westside
Las Vegas, NV 89117",36.1455404,-115.3007591
kR92Dbu3jwrODAhATsZ_3g,Taco y Taco,"3430 E Tropicana Ave
Eastside
Las Vegas, NV 89121",36.1004618,-115.0998341
A5MadrE5Dd_usQUEKmW5pg,Hao Bao,"Phoenix, AZ",33.4483771,-112.0740373
QM3dsi5TD4FCL0BpFU6frg,Qwik Chinese Bistro,"9030 E Via Linda
Ste100
Scottsdale, AZ 85258",33.569728,-111.886203
828CmrhMEUwSzrvZAlJ_LA,Remiix,"1801 E Tropicana Ave
Ste 2
Eastside
Las Vegas, NV 89119",36.1001186,-115.1269965
8jTAfGcJMLs9VNcG4dndNQ,LongHorn Steakhouse,"4585 E Cactus Road
Phoenix, AZ 85032",33.5989732,-111.9816241
NGd6y0mliDBWUinZrHV95A,Cheba Hut Madison,"453 W Gilman St
Capitol
Madison, WI 53703",43.07347,-89.394823
358EZJ3WFHId1_ZClU4zDQ,s.e.e.d. cafe,"3802 E Indian School Rd
Phoenix, AZ 85018",33.495495,-111.9995627
xF74A0bux_Nq_QuJ0Ivsbw,Radio City Pizza,"508 E Fremont St
Downtown
Las Vegas, NV 89101",36.1692899,-115.140026
Kx8842zAWXdaBkXtY8I7Bw,GreaterThan Coffee,"1027 E Washington St
Phoenix, AZ 85006",33.44794,-112.059263
pLFxPgDiBJwJqgKlEEVw1g,Lenero Mexican Grill,"2827 E Bell Rd
Phoenix, AZ 85032",33.6403198242,-112.0210495
_84VWy6K0MbkVAVPwz_ZTg,Teharu Sushi,"15801 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",33.630191803,-111.887443542
yRE7ejY68bYBYvDxp1zXMg,Pizzalicious,"5447 S Rainbow Blvd
Ste E6
Spring Valley
Las Vegas, NV 89118",36.0899451,-115.2438503
HpaYCM_NCauI72LLXxC6SA,Yonaka Modern Japanese,"4983 W Flamingo Rd
Ste A
Las Vegas, NV 89103",36.114935,-115.209737
svx5Gw-FJ6ZU9hb58aXgLg,Hummus Xpress,"930 W Broadway Rd
Ste 11
Tempe, AZ 85282",33.407803263,-111.953753232
MlLFIBq_ZlagZ26f4Jwunw,Metropolis,"7137 E Rancho Vista Dr
Scottsdale, AZ 85251",33.5074361578,-111.928581939
Ew_BOifmNQrh4P1VJvK5qg,Burger King,"3620 W Tropicana Ave
Las Vegas, NV 89103",36.1014404297,-115.188011169
fgBOA1vyev-QuGPlx7c5fg,Streets of New York,"5135 S Fort Apache Rd
Ste 100
Spring Valley
Las Vegas, NV 89148",36.0947494507,-115.29763031
5ALqZbLAonfCRZMY-X_MyQ,Mayo Clinic Hospital Cafeteria,"5777 E Mayo Blvd
Phoenix, AZ 85054",33.658618927,-111.956581116
FWi8xLHS62E-pwE6G0qi2g,Field,"41 West Nicolson Street
Newington
Edinburgh EH8 9DB",55.9446907,-3.1854458
3TB9OQ2K9gIuJD5oe0H1mQ,The Skylark,"241/243 Portobello High Street
Edinburgh EH15 2AW",55.9517784,-3.1100189
2eXDnLT-T6odgAOrx8F2gQ,Filiberto's,"7620 E Mckellips Rd
Ste 14
Scottsdale, AZ 85257",33.45168,-111.916537
xJoquhJYPujB3S6hDa3jqQ,The Blind Pig,"3370 N Hayden Rd
Scottsdale, AZ 85251",33.4869166768,-111.910329919
IWBqtGTuIxPOT486dzL4qQ,Chelsey's Kitchen,"Phoenix Sky Harbour Airport
Phoenix Sky Harbor Center, AZ 85034",33.43671,-112.03609
t259KzpmEzYRJ1bx4RO9sA,Over Easy,"6451 E Southern Ave
Mesa, AZ 85206",33.393391,-111.692285
yIXOZJQXHAw3Zp9mVqcPPQ,Gerardo's Taco Shop,"3655 S Rainbow Blvd
Ste 105
Chinatown
Las Vegas, NV 89103",36.1226985,-115.2430928
XoHQthnunI88ejRCxjOQwQ,Baja Taco,"4225 S Fort Apache Rd
Spring Valley
Las Vegas, NV 89147",36.111488,-115.2971243
mTRtKgAqlbVS8QoASwgTug,Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo,"10144 W Flamingo Rd
Spring Valley
Las Vegas, NV 89147",36.1154163,-115.3140301
_tBkysAUsKNoki7Gmvi1ug,The Huxley,"1 Rutland Street
West End
Edinburgh EH1 2AE",55.9495555,-3.2079314
MSDFEpYHVj3zUu0xSAlDqQ,Elaine's Cuppa Cake,"18 South Clerk Street
Newington
Edinburgh EH8 9PR",55.940574646,-3.18087100983
Y5GPZgCu0UeGy5NiAKC6_w,Portillo's,"Tempe Marketplace
65 S McClintock Dr
Tempe, AZ 85281",33.4297511559,-111.908565716
sJpv6MouGQhQOt0V0W0UYw,Layla Grill & Hookah,"8665 W Flamingo Rd
Ste 107
Spring Valley
Las Vegas, NV 89147",36.1139221,-115.2803993
5fu41tfqTU_LONb95t1Dkg,Portillo's Hot Dogs,"10574 N 90th St
Scottsdale, AZ 85258",33.581944394,-111.888375411
yS0IzGJDtGKZubmGIbrZIA,Red Ginseng Narita Sushi & BBQ,"6630 N Durango Dr
Ste 180
Centennial
Las Vegas, NV 89149",36.2812952069,-115.286736503
mFMXHjGk2rJqGwx-3Wh_2A,Iceberg Drive Inn,"2333 So Val Vista Dr
Gilbert, AZ 85295",33.307799,-111.754905
emY2nzk7UTlucmyvLzGn4w,Border Food Juarez-El Paso,"412 N Eastern Ave
Las Vegas, NV 89101",36.169871627,-115.115645192
5vq85Qb-d2mL8lRAX6tjOA,Verde Dining Pavilion,"Arizona State University Campus
4781 W University Way N
Glendale, AZ 85306",33.607263,-112.16002
CuaZCAmWy1h7DuYfEG3lpQ,Olive Tree,"27 Marshall Street
Newington
Newington
Edinburgh EH8 9BJ",55.9424256,-3.1842824
rPsK-r45WT8zCjSPzUxCKw,Einstein Bros Bagels,"4415 W Flamingo Rd
Las Vegas, NV 89103",36.1147442926,-115.200259378
VaVF4pTL1e7_xITNLhj8Ng,Diggity's,"5441 High Crossing Blvd
High Crossing
Madison, WI 53718",43.1416538,-89.2854101
hH1LPiHDueU27kWO1X8dVQ,Mabuhay Philippine Cuisine,"1272 S Park St
Bay Creek
Madison, WI 53715",43.0531664,-89.3958811
qy8EKF7IXGe65_wglj4AgQ,The Blue Bear,"9 Brandon Terrace
Stockbridge
Edinburgh EH3 5EA",55.9622223,-3.2001002
ChpD84anxG4iqE81q27R3g,52 Canoes Tiki Den,"13-14 Melville Place
West End
Edinburgh EH3 8PR",55.9513504031,-3.21151614189
ZtUoCXdu0o3F2xbzG2LHlQ,Mama's Kitchen and Pizzeria,"3385 N Hunt Hwy
Florence, AZ 85132",33.0628895,-111.4845171
WSVLmH2Ggyn43RYZhDOVPQ,Johnny Rockets,"Palace Station Casino
2411 W. Sahara Ave
Las Vegas, NV 89102",36.144113,-115.175407
4MZBPKr4Kmw_5hiElostjw,Bar Maximus,"214 W Roosevelt St
Phoenix, AZ 85003",33.4587314,-112.0773177
agAVp73coNTY6c7cTiRVsA,Fu Restaurant,"4455 Paradise Rd
Eastside
Las Vegas, NV 89169",36.1089324951,-115.153831482
DkG4CxOeGPITo_qOXMFtWQ,The Yeti,"14 Eby Street N
Kitchener, ON N2H 2V5",43.44822,-80.484297
lmIXtLgu1tIoFAsqXnTpmA,Federico's Mexican Food,"14144 N 100th St
Ste B100
Scottsdale, AZ 85260",33.6125679016,-111.86491394
Ug6Q03FSQ2LM_MrVddLaZg,Humble Pie,"3890 W Happy Valley Rd
Glendale, AZ 85310",33.7138507099,-112.143345756
jfiWnT1G0Pzq1PtavVjZaQ,CASA,"15 E 6th St
Tempe, AZ 85281",33.4243368,-111.9394223
8YlA2lFOx7txI9ouCw4C9g,Beaver Choice,"745 W Baseline Rd
Mesa, AZ 85210",33.3784739943,-111.847630708
UB2j_EV3CIM_E4LcpadKMQ,Salty Sow,"4801 E Cactus Rd
Phoenix, AZ 85254",33.5972864354,-111.977349353
TZhv0cOt0UHoORlG0I5JHg,Pak Afghan Halal Restaurant & Catering,"1638 N 40th St
Phoenix, AZ 85008",33.467014,-111.995926
a9bzKCY9OOvl7Lwkcbrifw,Roy's Deli,"3061 St  Rose Pkwy
Southeast
Henderson, NV 89052",36.0002549,-115.1232281
29yXAAprOq0_Jrv8hYp-6g,Quiznos,"730 E Flamingo Rd
Eastside
Las Vegas, NV 89119",36.114988,-115.147904
v1aLzjTphPc6IGIy9k96vg,The Stand,"3538 E Indian School Rd
Phoenix, AZ 85018",33.4953994751,-112.005249023
Au2PcSBz3N212S7D10EbDQ,Spice Asian Bistro,"6638 E Superstition Springs Blvd
Ste 101
Mesa, AZ 85206",33.385161,-111.6872749
shvwb7FSRbG8KQvIj4FIQQ,Which Wich,"7635 W Bell Rd
Ste 102
Peoria, AZ 85382",33.6374461387,-112.222797898
mBd63SjmO72qkoy8jvLd7A,Pancheros Mexican Grill,"2051 W Chandler Blvd
Chandler, AZ 85224",33.3056508,-111.8777697
-TulfYOMTsrqVVvjJRk4Fg,Five Guys Burgers and Fries,"4902 E Shea Blvd
Ste 106
Phoenix, AZ 85028",33.582385,-112.005917
4X_XAOeMw7AFkYhg3NINJA,Matt's Big Breakfast,"825 N 1st St
Phoenix, AZ 85004",33.4576585,-112.0723168
bVNXS0uMq3BKIrnLHTvpbg,Wildfire Sunset,"1195 W Sunset Rd
Henderson, NV 89014",36.0632572,-115.0366038
PNHXpLc799mkFipy5WlN6A,Five Guys Burgers and Fries,"7635 W Bell Rd
Peoria, AZ 85382",33.637605,-112.223018
-yTdxWCadi8Kn1H05getKQ,Puerto Rico Latin Bar & Grill,"2714 W Thomas Rd
Phoenix, AZ 85017",33.4804427,-112.1170726
s9sTtT5tlqAMgR4gYvLogA,Chili's Grill & Bar,"3045 W Agua Fria Fwy
Phoenix, AZ 85027",33.6676003797,-112.124269563
Cd3uJtsQtG3vJ_WLGp7YZQ,Wok Box,"15807 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",33.6297922,-111.8875246
KrFkX0kVeCrjdqoakXYy8w,Stephano's Greek & Mediterranean Grill,"10612 S Eastern Ave
Anthem
Henderson, NV 89052",35.9988269,-115.10386
a7Qk3nMgJNwEzZygfstnyw,Koryo Korean BBQ,"10040 N 43 Ave
Ste 1K
Glendale, AZ 85302",33.5781497241,-112.15214737
