tract,income,pop,black,young,old,id,competitors,competitors_pc,black_pc,young_pc,old_pc,income_pc,inc_group
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"6g0aTl6PTwOjPkPbtJW2LA",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"Rhdmmw6a0qdKE198eSCIJg",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"-7PWVPeSkUulZV0KrGysUQ",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"NomKkbod3jnl7_aiPgeL-w",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"xtuiOHwL5HmVINb9XZvc9g",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"X0cEpOYi0Gf-S_-xb8OZVQ",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"U0ZAoQx7ABrj9BGjbf5WmA",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"Ai228_UNO8NjDcWogwgO6g",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034220000",1.09e+08,6268,1163.418,2290.756,315.0251,"0Z1hji18LaNW3Me21oC96g",11,.0017549,.1856123,.3654684,.0502593,17340.48,2
"320030034230000",1.05e+08,6055,657.2261,2074.483,495.0166,"1WtO5bEz8p3STXjp2CMmqw",3,.0004955,.1085427,.3426065,.0817534,17353.65,2
"320030034230000",1.05e+08,6055,657.2261,2074.483,495.0166,"XdhIktl1ViCOQwPjm315iw",3,.0004955,.1085427,.3426065,.0817534,17353.65,2
"320030034230000",1.05e+08,6055,657.2261,2074.483,495.0166,"QXTN5WwZxvf-Z940RmDUdQ",3,.0004955,.1085427,.3426065,.0817534,17353.65,2
"320030034240000",1.21e+08,6351,937.9088,2147.694,739.7662,"QvS00ne1irESaoLTYAvF5g",7,.0011022,.1476789,.3381663,.1164803,19001.69,2
"320030034240000",1.21e+08,6351,937.9088,2147.694,739.7662,"0Em690KhL9M-WqwdWlPRfA",7,.0011022,.1476789,.3381663,.1164803,19001.69,2
"320030034240000",1.21e+08,6351,937.9088,2147.694,739.7662,"X3KntOlUTkVL4KUKQcPehw",7,.0011022,.1476789,.3381663,.1164803,19001.69,2
"320030034240000",1.21e+08,6351,937.9088,2147.694,739.7662,"9o8js7Jms-hBbdSUpGjESg",7,.0011022,.1476789,.3381663,.1164803,19001.69,2
"320030034240000",1.21e+08,6351,937.9088,2147.694,739.7662,"5-pCgZuFz1ru54RHAfSvsw",7,.0011022,.1476789,.3381663,.1164803,19001.69,2
"320030034240000",1.21e+08,6351,937.9088,2147.694,739.7662,"g3A_CEsOhFDwcLqtKgWs8Q",7,.0011022,.1476789,.3381663,.1164803,19001.69,2
"320030034240000",1.21e+08,6351,937.9088,2147.694,739.7662,"rVZ4DbmsXbuJBgfJAb2ncA",7,.0011022,.1476789,.3381663,.1164803,19001.69,2
"320030035000000",1.70e+07,1616,1447.171,698.2699,125.4759,"lDxRfwppdtRPixGb94M4LA",2,.0012376,.8955266,.4320977,.077646,10536.74,1
"320030035000000",1.70e+07,1616,1447.171,698.2699,125.4759,"sFHj_WK6rzEeGcJxtvxrRQ",2,.0012376,.8955266,.4320977,.077646,10536.74,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"ky_i0FKSIOHEOmu5OAKC1w",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"AR6Yx2677bu5INGALoOsdw",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"06NjrKnpuwCWQQfKpt4tvQ",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"XmjTSlj7qLsAOXr6g8_lIQ",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"l6QcUE8XXLrVH6Ydm4GSNw",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"Zk24h0w9RISbQTc3fC_CHg",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"3Qex2o9pbVndRFD96qZk7A",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"PpCWs2toMmrWDWuXR5nu-g",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"cAB_Z3v6TSaDq0o6pGIg4A",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036020000",7.42e+07,6636,3938.499,2996.546,312.8754,"XVsN0qYTKj-bzVBGsYnTUQ",10,.0015069,.5935049,.451559,.0471482,11183.11,1
"320030036030000",2760162,176,0,27.07692,46.76923,"XVew0ni2DC-4MkYmSrAFDw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"OTLjL30hVZtZYqEmkDm9wQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"YmYwD8co-1am2ryTkXaygA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"cSaNk0TvdjJ34XwqlZGubQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"6uRrbM5F2gpzJqZ5JDiZ-Q",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"I-XVVPbtZs_Z-7b_-75UYw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"tOcJnRavMSUzy0EmfyZloA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"46L9muoeP7ZUQwvbjN_CrA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"umm-6FnNkuO3BbVk3hmPBg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"QEH8Yyxni-4xe70WOLdU9Q",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"sg6tQj8CiZfY2P4VUB8ZsA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"5JlNfI1W_gvggW5-ZWk_JA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"oOZ3pnqAQAKFx6K759bNKw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"cnugQPvKa5Mq0bHj145gjg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"yORrzihFKARJZ6gcOO4OXg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"lYTR-gsp_tAF4eiUw6jw0g",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"VuecBAVbythw8RWy2XgNug",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"e9er1p-8RMyRa9IKUzKE-w",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"XJ432zupKvaoh1X_TNH7Wg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"ZavJlwguVL77zIGRTu8Cag",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"alhRQfPmIsn9Yr0HlbWFeA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"h2eQKDx5DJbD95mpZ5GyoQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"n1O7aOKi2ZTkt_HzvW_pZA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"SsTRG0OdPTQ_RJ-lMkL1eA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"h_1xOfqdfxqNlGOG1oMwKQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"NUl8uEz5ijDAZvkgCQrrpA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"FUgMK0mKTEmG_enKEToCqA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"4vkP8WxtHA0uGkcmX3BUdQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"yZgqxn4T0g3JK2jbxA-DXA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"P1R-MpmdtsyE82_JYXtkAg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"_agqgl4kkXu_5xKCKP8gcA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"O80O8teeYzngk0A-qWzOjw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"7y2Fgu5sdYQrzuJxatXMNg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"m1f59suEWLUGn4ws_ohVAQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"Kpa-YCDBkBA3OumZ4UMSvA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"_4-K6xAYzCEIn_r4B8FB2g",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"_PVEERIWg0xyrGXgL8iz_A",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"Blkk9ztFRKL0JRo2YDTQgw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"S9wOnLQPN_kBDNxrW8uoEg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"jrTWb_ujRQLYIBmPVCrf-Q",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"5W48_DnrXVD7EbtmE4pxOQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"vD1O9KUC8SeThsD0xltBpw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"g4jli0i4Hb-b8kr46Aes7Q",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"RhoB2ScipRhp1LyggfdVwA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"aR3oAmXq7aFPH_zFF5Df0A",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"7iLcQgbmgGs7tgBbinxGFg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"JwztCPClRL1QdyjncBUbuQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"0AzoCP_nz0hv0-BpXLxq_A",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"LPUB5C-kftKl6ezexLLC_w",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"_i1CmdenYAwLKyBpX3oVHg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"jBi0w1c-CkjR4K0kxz_PPQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"Cu6LurwRHzjK3OGmvK18pQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"kOSSRQ42VYjpxVqDXAT5Sg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"7WGQoWtfHYnjMtFAoEv99g",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"PXdpNJY8xWUM2FQShsCGeQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"hfyRs3XEPfb-w3ppk_iSkA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"DL3coobcfFjXV_F2zV7sLw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"nzyXuP1HlxvUxZTLNJWiBg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"QqWjwc0tzkSNT9h7Y3BVOQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"E43o0lv4L2PDlKaK-AuSKg",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"DaJhE1XmrLE88LbU1m6ZcQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"QpJfZSVBA9rStneDrVhyQA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"y7mody_dVe_2K8-wnnPtUw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"FouuQ7viTb4Ief1ZxUtb3w",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"3o54cyB3_rlcI1_7DaHFVA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"h16e3XoDeeNdWjOT7JtRnw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"yv-sFCqp9YEz0cg3_zUR6g",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"UukrDdzRg0rRZ4i1MTFEtQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"DzZV12nK4g6GlWFnoCb5hw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"6sNvLW4fVBWEgze71pGDZQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"UW7OBDpk6elxSGDoH59btQ",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"joIBhif6Aj8JXe7L3rGBYA",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"z0t16bRro5x1hOZXzJ0NIw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"ArhWxXLmPiyShXwBQvoUUw",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036030000",2760162,176,0,27.07692,46.76923,"FVMNscifE7cm9XkDTsmx3A",75,.4261364,0,.1538462,.2657343,15682.74,1
"320030036040000",8.78e+07,4075,453.2963,1318.348,199.8859,"EE8u3qi8riVdLSh_wmcjEw",6,.0014724,.1112384,.323521,.0490518,21552.44,3
"320030036040000",8.78e+07,4075,453.2963,1318.348,199.8859,"x4mLQ577zgcP90F4MnVx4Q",6,.0014724,.1112384,.323521,.0490518,21552.44,3
"320030036040000",8.78e+07,4075,453.2963,1318.348,199.8859,"ZWcZ77EQZqNVwRSfBubX7A",6,.0014724,.1112384,.323521,.0490518,21552.44,3
"320030036040000",8.78e+07,4075,453.2963,1318.348,199.8859,"uX-sYRsOIzYq4LPeaMbF-g",6,.0014724,.1112384,.323521,.0490518,21552.44,3
"320030036040000",8.78e+07,4075,453.2963,1318.348,199.8859,"wVQKpI1jCKgu6o4zADvIuw",6,.0014724,.1112384,.323521,.0490518,21552.44,3
"320030036040000",8.78e+07,4075,453.2963,1318.348,199.8859,"XPJvF_w-vtb0RlQpJ3FktA",6,.0014724,.1112384,.323521,.0490518,21552.44,3
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"dpwiGCOjTQC6WBWMJJGB9Q",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"KfCpor5zA-VKVnwbo2lR6Q",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"4r7enwqynwf4slzQS-WugQ",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"m5VHA3m_eundVLfMU1Q9qg",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"pnJkSr_quDm_alldXdvMCw",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"vCjCb2iVEsb91etSGG7eiQ",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"IeUfyhkxRHoz1nhrvzOJdA",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"1dAA6vT55o35XZT3DV4hSA",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"05mevjkhgVuifPMiD3fVXA",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"rXLHlQP_ogFsa1JhHLhkEg",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"lmH4qoLK6UTn8fHxTscyQQ",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"BW7Y49eHiOx5GRYAOlsuww",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"Gw-7dTIAlATVMHzFyaPLhw",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"JVmC54M6XBrjCBim71ELtw",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"gig6ezTQdOuZ-XjzrItnig",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"Wf3qlBdE9oQ0i6g1w0EkBg",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"cCLC5f0XfYqm4P8zTZPevw",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"taoabZMEW_q1ZUmt1iPq3w",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"GyeiwqZ4kTebKywKyt7YhQ",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"PwNLW2S2EPYW8p8y5OeFNA",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"6WkosiwrxMJlvituI5lHWQ",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"ZQt_z6xrwp9H2RrPehMgNg",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"OzjOCoWcu1sz_dpavzOVUw",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"m6MN-uXWMWxWhR4oZ8Snng",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"2lL9IlU3p1Vt6skh5-Sc8w",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036050000",1.14e+08,6019,968.9934,2005.1,288.0664,"mhuiV0Q3wDZH7VYtcpuYgw",26,.0043197,.1609891,.3331284,.0478595,18968.82,2
"320030036070000",1.02e+08,4378,676.2649,1449.372,286.6551,"q1L1n2TOI8QsLPfvj4IXbA",3,.0006852,.1544689,.3310581,.0654763,23353.49,3
"320030036070000",1.02e+08,4378,676.2649,1449.372,286.6551,"wdeM4V0w0EJkkCPu32cnZw",3,.0006852,.1544689,.3310581,.0654763,23353.49,3
"320030036070000",1.02e+08,4378,676.2649,1449.372,286.6551,"v-7Uh3hcOAE3JdQSxDIosQ",3,.0006852,.1544689,.3310581,.0654763,23353.49,3
"320030036080000",8.41e+07,4471,506.9996,1656.604,153.1653,"iNmkxoGYPGfTIflQb1SvPw",8,.0017893,.1133974,.3705221,.0342575,18818.25,2
"320030036080000",8.41e+07,4471,506.9996,1656.604,153.1653,"3dQqoz-yHhOfHrIBMRCD3w",8,.0017893,.1133974,.3705221,.0342575,18818.25,2
"320030036080000",8.41e+07,4471,506.9996,1656.604,153.1653,"u-XsxTApD4yp9zjdcAVFiA",8,.0017893,.1133974,.3705221,.0342575,18818.25,2
"320030036080000",8.41e+07,4471,506.9996,1656.604,153.1653,"pd4Z3Nj7O7hopS0ICHf-9A",8,.0017893,.1133974,.3705221,.0342575,18818.25,2
"320030036080000",8.41e+07,4471,506.9996,1656.604,153.1653,"Wi8v4lZpgfUPRmNOXTIU6g",8,.0017893,.1133974,.3705221,.0342575,18818.25,2
"320030036080000",8.41e+07,4471,506.9996,1656.604,153.1653,"JpZG0xheLwuAwj7xzoqx7g",8,.0017893,.1133974,.3705221,.0342575,18818.25,2
"320030036080000",8.41e+07,4471,506.9996,1656.604,153.1653,"G_bvx3BjuoWr9A_zfdZ6IQ",8,.0017893,.1133974,.3705221,.0342575,18818.25,2
"320030036080000",8.41e+07,4471,506.9996,1656.604,153.1653,"dw9uK-1OR8zxcXBRsGCdNw",8,.0017893,.1133974,.3705221,.0342575,18818.25,2
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"90cXISxpH5NaOKhie7SD7w",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"0SsEMvki-xkG_JNMyN76yQ",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"AeuSMT-IX9fl4qNUEU1abQ",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"OxauvfeCaFId7KIUOJlK6g",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"RbvNTQ27uOfprfmDEil8dw",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"uK02Gc9r2lqgbLoG3aznTg",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"W3z8TV-MZIYkWgfN6cyJPg",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"fDSr3A-e4ED-4i3cwykExg",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036090000",1.00e+08,4027,106.4394,1146.71,391.0641,"owBuvSx8tKm62-3gTnparw",9,.0022349,.0264314,.2847555,.0971105,24847.82,4
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"6FMkGfbgUd1MGLvgSmT_Bw",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"pqsljPxfxY6yeY67zLgLkA",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"6KPncwSNaDTbtGhhKbsktQ",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"KhWaq3lGLEUQjwJkMZHG_Q",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"OQrdWgXyswqPYaHwIgFEuA",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"sofr9HsaBLDmZmpAYknm-w",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"QxbD1s0wjF1daD1oNImLMQ",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"pA0XyMKrUBF6-Wsi5wS1eg",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036100000",8.80e+07,4020,483.2078,1391.684,324.9949,"iV9GhW5fPmmhM-eRVhmacQ",9,.0022388,.1202009,.3461901,.0808445,21896.27,3
"320030036110000",9.15e+07,4950,848.6886,1701.861,279.1311,"WbgDscs1H4kXOZdoDs2aow",33,.0066667,.1714522,.3438104,.0563901,18483.98,2
"320030036110000",9.15e+07,4950,848.6886,1701.861,279.1311,"pxi-I0OBnZOUZSS2ZVwrRQ",33,.0066667,.1714522,.3438104,.0563901,18483.98,2
"320030036110000",9.15e+07,4950,848.6886,1701.861,279.1311,"JXUX_oiCrfHm6b1sbqQd7A",33,.0066667,.1714522,.3438104,.0563901,18483.98,2
"320030036110000",9.15e+07,4950,848.6886,1701.861,279.1311,"_nJ1w00q6dWlub82Qt0BcA",33,.0066667,.1714522,.3438104,.0563901,18483.98,2
"320030036110000",9.15e+07,4950,848.6886,1701.861,279.1311,"d_QoB6QfsGVqSzB3cGO_tA",33,.0066667,.1714522,.3438104,.0563901,18483.98,2
"320030036110000",9.15e+07,4950,848.6886,1701.861,279.1311,"L3_S_DEdds262VEp7J_eWA",33,.0066667,.1714522,.3438104,.0563901,18483.98,2
"320030036110000",9.15e+07,4950,848.6886,1701.861,279.1311,"gQ6eQYwkJiKjcr9nQJO0og",33,.0066667,.1714522,.3438104,.0563901,18483.98,2
